"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EQUINE","EQUINE, HORSES & PONIES, OWNED - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","109","11.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EQUINE","EQUINE, HORSES & PONIES, OWNED - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","450,000","27.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EQUINE","EQUINE, HORSES & PONIES, OWNED - SALES, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","248","27.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,648,000","5.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","117,293,000","5.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","23,644","7.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION","TOTAL","NOT SPECIFIED","96,379","7.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","EXPENSE TOTALS","EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","1,217","10.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","36,483","10.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","1,116","16.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","8,137","11.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","10,392","10.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","8,037","12.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","8,633","15.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","94,141","3.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","6,395","16.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","27,966","8.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","5,389","10.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","55,319","10.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","6,503","11.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TENURE","TENURE: (FULL OWNER)","69,346","3.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TENURE","TENURE: (PART OWNER)","189,586","9.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TENURE","TENURE: (TENANT)","9,579","17.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","268,511","3.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - AREA OPERATED, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","221","8.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - AREA OPERATED, MEASURED IN ACRES / OPERATION, MEDIAN","TOTAL","NOT SPECIFIED","46","(L)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 OR MORE ACRES)","42","7.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","26","10.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","278","15.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","349","11.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","91","10.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","52","12.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","44","15.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 499 ACRES)","150","8.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","16","7.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","27","16.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","79","8.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50 TO 179 ACRES)","313","8.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","92","10.5"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","85","10.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","78","10.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","82","9.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","19","27.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","16","14.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","18","18.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","496","12.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","496","12.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","277","11.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","4","27.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","83","35.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","8","35.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","5","44.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","26","22.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","183","9.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","746","11.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","391","8.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","80","11.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,217","10.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIC - NUMBER OF OPERATIONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","12","25.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIC - NUMBER OF OPERATIONS","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","1","43.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, GT 50 PCT OWNERSHIP HELD BY PRINCIPAL OPERATOR & RELATED PERSONS - ACRES OPERATED","TOTAL","NOT SPECIFIED","226,582","7.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, GT 50 PCT OWNERSHIP HELD BY PRINCIPAL OPERATOR & RELATED PERSONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,158","10.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, LIMITED LIABILITY COMPANY - ACRES OPERATED","TOTAL","NOT SPECIFIED","82,608","1.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, LIMITED LIABILITY COMPANY - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","192","10.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD) - ACRES OPERATED","TOTAL","NOT SPECIFIED","335","60.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD) - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","4","32.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD - ACRES OPERATED","TOTAL","NOT SPECIFIED","72,246","22.9"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, CORPORATION, FAMILY HELD - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","87","12.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL - ACRES OPERATED","TOTAL","NOT SPECIFIED","109,662","11.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, FAMILY & INDIVIDUAL - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","927","11.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER - ACRES OPERATED","TOTAL","NOT SPECIFIED","11,128","0.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","41","15.2"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, PARTNERSHIP - ACRES OPERATED","TOTAL","NOT SPECIFIED","75,140","16.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FARM OPERATIONS","FARM OPERATIONS, ORGANIZATION, TAX PURPOSES, PARTNERSHIP - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","158","9.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FEED","FEED - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","45,896,000","4.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FEED","FEED - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","717","10.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FERTILIZER TOTALS","FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $","TOTAL","NOT SPECIFIED","4,221,000","8.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FERTILIZER TOTALS","FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE","TOTAL","NOT SPECIFIED","569","10.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - OPERATIONS WITH SALES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","31","10.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","566","10.6"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","353,000","11.4"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","18,856,000","11.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLAXSEED","FLAXSEED - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLAXSEED","FLAXSEED - OPERATIONS WITH AREA HARVESTED","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLAXSEED","FLAXSEED - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","9","20.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","9","20.1"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS, IN THE OPEN - ACRES IN PRODUCTION","TOTAL","NOT SPECIFIED","6","9.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLORICULTURE TOTALS","FLORICULTURE TOTALS, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED","184,572","10.7"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - OPERATIONS WITH AREA IN PRODUCTION","TOTAL","NOT SPECIFIED","1","25.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","1","25.0"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE, UNDER PROTECTION - SQ FT IN PRODUCTION","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FOOD FISH","FOOD FISH, TROUT - OPERATIONS WITH SALES & DISTRIBUTION","TOTAL","NOT SPECIFIED","3","3.8"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FOOD FISH","FOOD FISH, TROUT - SALES & DISTRIBUTION, MEASURED IN $","TOTAL","NOT SPECIFIED","291,000","2.3"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2","(D)"
"CENSUS","2012","YEAR","","COUNTY","UTAH","49","NORTHERN","10","CACHE","005","","","00000000","","FRUIT & TREE NUT TOTALS","FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES","TOTAL","NOT SPECIFIED","37","11.6"
